option-name,"Garlic   ($2.25)*","Garlic   ($2.25)","garlic   ($2.25)","Garlic   ($2.25)s","garlic   ($2.25)s","Garlic","garlic","Garlics","garlics"
option-name,"Grilled Chicken   ($4.50)*","Grilled Chicken   ($4.50)","grilled chicken   ($4.50)","Grilled Chicken   ($4.50)s","grilled chicken   ($4.50)s","Grilled Chicken","grilled chicken","Grilled Chickens","grilled chickens"
option-name,"Green Olives   ($4.50)*","Green Olives   ($4.50)","green olives   ($4.50)","Green Olives   ($4.50)s","green olives   ($4.50)s","Green Olives","green olives","Green Olive","green olive"
option-name,"Fresh Arugula   ($2.25)*","Fresh Arugula   ($2.25)","fresh arugula   ($2.25)","Fresh Arugula   ($2.25)s","fresh arugula   ($2.25)s","Fresh Arugula","fresh arugula","Fresh Arugulas","fresh arugulas"
option-name,"Green Onions   ($2.25)*","Green Onions   ($2.25)","green onions   ($2.25)","Green Onions   ($2.25)s","green onions   ($2.25)s","Green Onions","green onions","Green Onion","green onion"
option-name,"Mozzarella   ($3.00)*","Mozzarella   ($3.00)","mozzarella   ($3.00)","Mozzarella   ($3.00)s","mozzarella   ($3.00)s","Mozzarella","mozzarella","Mozzarellas","mozzarellas"
option-name,"Ricotta   ($3.00)*","Ricotta   ($3.00)","ricotta   ($3.00)","Ricotta   ($3.00)s","ricotta   ($3.00)s","Ricotta","ricotta","Ricottas","ricottas"
option-name,"Feta   ($3.00)*","Feta   ($3.00)","feta   ($3.00)","Feta   ($3.00)s","feta   ($3.00)s","Feta","feta","Fetas","fetas"
option-name,"American   ($3.00)*","American   ($3.00)","american   ($3.00)","American   ($3.00)s","american   ($3.00)s","American","american","Americans","americans"
option-name,"Parmesan   ($3.00)*","Parmesan   ($3.00)","parmesan   ($3.00)","Parmesan   ($3.00)s","parmesan   ($3.00)s","Parmesan","parmesan","Parmesans","parmesans"
option-name,"Pepperoni   ($3.00)*","Pepperoni   ($3.00)","pepperoni   ($3.00)","Pepperoni   ($3.00)s","pepperoni   ($3.00)s","Pepperoni","pepperoni","Pepperonis","pepperonis"
option-name,"Salami   ($3.00)*","Salami   ($3.00)","salami   ($3.00)","Salami   ($3.00)s","salami   ($3.00)s","Salami","salami","Salamis","salamis"
option-name,"Sausage   ($3.00)*","Sausage   ($3.00)","sausage   ($3.00)","Sausage   ($3.00)s","sausage   ($3.00)s","Sausage","sausage","Sausages","sausages"
option-name,"Turkey Ham   ($3.00)*","Turkey Ham   ($3.00)","turkey ham   ($3.00)","Turkey Ham   ($3.00)s","turkey ham   ($3.00)s","Turkey Ham","turkey ham","Turkey Hams","turkey hams"
option-name,"Grilled Chicken   ($6.00)*","Grilled Chicken   ($6.00)","grilled chicken   ($6.00)","Grilled Chicken   ($6.00)s","grilled chicken   ($6.00)s","Grilled Chicken","grilled chicken","Grilled Chickens","grilled chickens"
option-name,"Canadian Bacon   ($3.00)*","Canadian Bacon   ($3.00)","canadian bacon   ($3.00)","Canadian Bacon   ($3.00)s","canadian bacon   ($3.00)s","Canadian Bacon","canadian bacon","Canadian Bacons","canadian bacons"
option-name,"Pesto   ($6.00)*","Pesto   ($6.00)","pesto   ($6.00)","Pesto   ($6.00)s","pesto   ($6.00)s","Pesto","pesto","Pestos","pestos"
option-name,"Pineapple   ($3.00)*","Pineapple   ($3.00)","pineapple   ($3.00)","Pineapple   ($3.00)s","pineapple   ($3.00)s","Pineapple","pineapple","Pineapples","pineapples"
option-name,"Red Onions   ($3.00)*","Red Onions   ($3.00)","red onions   ($3.00)","Red Onions   ($3.00)s","red onions   ($3.00)s","Red Onions","red onions","Red Onion","red onion"
option-name,"Fresh Basil   ($3.00)*","Fresh Basil   ($3.00)","fresh basil   ($3.00)","Fresh Basil   ($3.00)s","fresh basil   ($3.00)s","Fresh Basil","fresh basil","Fresh Basils","fresh basils"
option-name,"Broccoli   ($3.00)*","Broccoli   ($3.00)","broccoli   ($3.00)","Broccoli   ($3.00)s","broccoli   ($3.00)s","Broccoli","broccoli","Broccolis","broccolis"
option-name,"Mushroom   ($3.00)*","Mushroom   ($3.00)","mushroom   ($3.00)","Mushroom   ($3.00)s","mushroom   ($3.00)s","Mushroom","mushroom","Mushrooms","mushrooms"
option-name,"Jalapeno   ($3.00)*","Jalapeno   ($3.00)","jalapeno   ($3.00)","Jalapeno   ($3.00)s","jalapeno   ($3.00)s","Jalapeno","jalapeno","Jalapenos","jalapenos"
option-name,"Onions   ($3.00)*","Onions   ($3.00)","onions   ($3.00)","Onions   ($3.00)s","onions   ($3.00)s","Onions","onions","Onion","onion"
option-name,"Green Onions   ($3.00)*","Green Onions   ($3.00)","green onions   ($3.00)","Green Onions   ($3.00)s","green onions   ($3.00)s","Green Onions","green onions","Green Onion","green onion"
option-name,"Fresh Tomatoes    ($3.00)*","Fresh Tomatoes    ($3.00)","fresh tomatoes    ($3.00)","Fresh Tomatoes    ($3.00)s","fresh tomatoes    ($3.00)s","Fresh Tomatoes","fresh tomatoes","Fresh Tomatoe","fresh tomatoe"
option-name,"Green Olives   ($6.00)*","Green Olives   ($6.00)","green olives   ($6.00)","Green Olives   ($6.00)s","green olives   ($6.00)s","Green Olives","green olives","Green Olive","green olive"
option-name,"Bell Peppers   ($3.00)*","Bell Peppers   ($3.00)","bell peppers   ($3.00)","Bell Peppers   ($3.00)s","bell peppers   ($3.00)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Olives   ($3.00)*","Olives   ($3.00)","olives   ($3.00)","Olives   ($3.00)s","olives   ($3.00)s","Olives","olives","Olive","olive"
option-name,"Garlic   ($3.00)*","Garlic   ($3.00)","garlic   ($3.00)","Garlic   ($3.00)s","garlic   ($3.00)s","Garlic","garlic","Garlics","garlics"
option-name,"Fresh Arugula    ($3.00)*","Fresh Arugula    ($3.00)","fresh arugula    ($3.00)","Fresh Arugula    ($3.00)s","fresh arugula    ($3.00)s","Fresh Arugula","fresh arugula","Fresh Arugulas","fresh arugulas"
option-name,"Small 12\\'\\'   ($16.99)*","Small 12\\'\\'   ($16.99)","small 12\\'\\'   ($16.99)","Small 12\\'\\'   ($16.99)s","small 12\\'\\'   ($16.99)s","Small 12''","small 12''","Small 12''s","small 12''s","Small 12","small 12","Small 12s","small 12s"
option-name,"Medium 14\\'\\'   ($20.99)*","Medium 14\\'\\'   ($20.99)","medium 14\\'\\'   ($20.99)","Medium 14\\'\\'   ($20.99)s","medium 14\\'\\'   ($20.99)s","Medium 14''","medium 14''","Medium 14''s","medium 14''s","Medium 14","medium 14","Medium 14s","medium 14s"
option-name,"Large 16\\'\\'   ($24.99)*","Large 16\\'\\'   ($24.99)","large 16\\'\\'   ($24.99)","Large 16\\'\\'   ($24.99)s","large 16\\'\\'   ($24.99)s","Large 16''","large 16''","Large 16''s","large 16''s","Large 16","large 16","Large 16s","large 16s"
option-name,"Extra Large 18\\'\\'   ($27.99)*","Extra Large 18\\'\\'   ($27.99)","extra large 18\\'\\'   ($27.99)","Extra Large 18\\'\\'   ($27.99)s","extra large 18\\'\\'   ($27.99)s","Extra Large 18''","extra large 18''","Extra Large 18''s","extra large 18''s","Extra Large 18","extra large 18","Extra Large 18s","extra large 18s"
option-name,"Small   ($16.99)*","Small   ($16.99)","small   ($16.99)","Small   ($16.99)s","small   ($16.99)s","Small","small","Smalls","smalls"
option-name,"Medium   ($20.99)*","Medium   ($20.99)","medium   ($20.99)","Medium   ($20.99)s","medium   ($20.99)s","Medium","medium","Mediums","mediums"
option-name,"Large   ($24.99)*","Large   ($24.99)","large   ($24.99)","Large   ($24.99)s","large   ($24.99)s","Large","large","Larges","larges"
option-name,"Extra Large   ($27.35)*","Extra Large   ($27.35)","extra large   ($27.35)","Extra Large   ($27.35)s","extra large   ($27.35)s","Extra Large","extra large","Extra Larges","extra larges"
option-name,"Small   ($14.99)*","Small   ($14.99)","small   ($14.99)","Small   ($14.99)s","small   ($14.99)s","Small","small","Smalls","smalls"
option-name,"Medium   ($18.99)*","Medium   ($18.99)","medium   ($18.99)","Medium   ($18.99)s","medium   ($18.99)s","Medium","medium","Mediums","mediums"
option-name,"Large   ($21.99)*","Large   ($21.99)","large   ($21.99)","Large   ($21.99)s","large   ($21.99)s","Large","large","Larges","larges"
option-name,"Extra Large   ($25.99)*","Extra Large   ($25.99)","extra large   ($25.99)","Extra Large   ($25.99)s","extra large   ($25.99)s","Extra Large","extra large","Extra Larges","extra larges"
option-name,"A la Carte - w/ Garlic Bread   ($11.99)*","A la Carte - w/ Garlic Bread   ($11.99)","a la carte - w/ garlic bread   ($11.99)","A la Carte - w/ Garlic Bread   ($11.99)s","a la carte - w/ garlic bread   ($11.99)s","A la Carte - w/ Garlic Bread","a la carte - w/ garlic bread","A la Carte - w/ Garlic Breads","a la carte - w/ garlic breads","A la Carte","a la carte","A la Cartes","a la cartes"
option-name,"Dinner - w/ Garlic Bread & Salad   ($13.99)*","Dinner - w/ Garlic Bread & Salad   ($13.99)","dinner - w/ garlic bread & salad   ($13.99)","Dinner - w/ Garlic Bread & Salad   ($13.99)s","dinner - w/ garlic bread & salad   ($13.99)s","Dinner - w/ Garlic Bread & Salad","dinner - w/ garlic bread & salad","Dinner - w/ Garlic Bread & Salads","dinner - w/ garlic bread & salads","Dinner","dinner","Dinners","dinners"
option-name,"A la Carte - w/ Garlic Bread   ($9.00)*","A la Carte - w/ Garlic Bread   ($9.00)","a la carte - w/ garlic bread   ($9.00)","A la Carte - w/ Garlic Bread   ($9.00)s","a la carte - w/ garlic bread   ($9.00)s","A la Carte - w/ Garlic Bread","a la carte - w/ garlic bread","A la Carte - w/ Garlic Breads","a la carte - w/ garlic breads","A la Carte","a la carte","A la Cartes","a la cartes"
option-name,"Dinner - w/ Garlic Bread & Salad   ($12.00)*","Dinner - w/ Garlic Bread & Salad   ($12.00)","dinner - w/ garlic bread & salad   ($12.00)","Dinner - w/ Garlic Bread & Salad   ($12.00)s","dinner - w/ garlic bread & salad   ($12.00)s","Dinner - w/ Garlic Bread & Salad","dinner - w/ garlic bread & salad","Dinner - w/ Garlic Bread & Salads","dinner - w/ garlic bread & salads","Dinner","dinner","Dinners","dinners"
option-name,"Cup   ($4.75)*","Cup   ($4.75)","cup   ($4.75)","Cup   ($4.75)s","cup   ($4.75)s","Cup","cup"
option-name,"Bowl   ($6.99)*","Bowl   ($6.99)","bowl   ($6.99)","Bowl   ($6.99)s","bowl   ($6.99)s","Bowl","bowl","Bowls","bowls"
option-name,"Large   ($22.99)*","Large   ($22.99)","large   ($22.99)","Large   ($22.99)s","large   ($22.99)s","Large","large","Larges","larges"
option-name,"16 oz.   ($4.99)*","16 oz.   ($4.99)","16 oz.   ($4.99)s","16 oz.","16 oz.s"
option-name,"20 oz.   ($5.49)*","20 oz.   ($5.49)","20 oz.   ($5.49)s","20 oz.","20 oz.s"
option-name,"Strawberry*","Strawberry","strawberry","Strawberrys","strawberrys"
option-name,"SFS FILL IN*","SFS FILL IN","sfs fill in","SFS FILL INs","sfs fill ins"
option-name,"Can   ($1.75)*","Can   ($1.75)","can   ($1.75)","Can   ($1.75)s","can   ($1.75)s","Can","can"
option-name,"2-Liter   ($3.99)*","2-Liter   ($3.99)","2-liter   ($3.99)","2-Liter   ($3.99)s","2-liter   ($3.99)s","2-Liter","2-liter","2-Liters","2-liters"
option-name,"6 Pieces   ($6.90)*","6 Pieces   ($6.90)","6 pieces   ($6.90)","6 Pieces   ($6.90)s","6 pieces   ($6.90)s","6 Pieces","6 pieces","6 Piece","6 piece"
option-name,"12 Pieces   ($12.65)*","12 Pieces   ($12.65)","12 pieces   ($12.65)","12 Pieces   ($12.65)s","12 pieces   ($12.65)s","12 Pieces","12 pieces","12 Piece","12 piece"
option-name,"20 Pieces   ($21.85)*","20 Pieces   ($21.85)","20 pieces   ($21.85)","20 Pieces   ($21.85)s","20 pieces   ($21.85)s","20 Pieces","20 pieces","20 Piece","20 piece"
option-name,"Bottled Water   ($1.75)*","Bottled Water   ($1.75)","bottled water   ($1.75)","Bottled Water   ($1.75)s","bottled water   ($1.75)s","Bottled Water","bottled water","Bottled Waters","bottled waters"
option-name,"Coke   ($1.75)*","Coke   ($1.75)","coke   ($1.75)","Coke   ($1.75)s","coke   ($1.75)s","Coke","coke","Cokes","cokes"
option-name,"Small Mozzarella Sticks   ($6.90)*","Small Mozzarella Sticks   ($6.90)","small mozzarella sticks   ($6.90)","Small Mozzarella Sticks   ($6.90)s","small mozzarella sticks   ($6.90)s","Small Mozzarella Sticks","small mozzarella sticks","Small Mozzarella Stick","small mozzarella stick"
option-name,"Small Wedges   ($5.75)*","Small Wedges   ($5.75)","small wedges   ($5.75)","Small Wedges   ($5.75)s","small wedges   ($5.75)s","Small Wedges","small wedges","Small Wedge","small wedge"
